"model_name","train_loss","train_accuracy","val_loss","val_accuracy","test_loss","test_accuracy"
"news_conv1d_lstm_50_32_32_32",0.359455615282059,0.920050621032715,0.990937769412994,0.709858298301697,3.26173710823059,0.277777791023254
"news_conv1d_lstm_50_64_64_64",0.42747774720192,0.893105626106262,1.06465768814087,0.684179484844208,2.52062702178955,0.348348349332809
"news_conv1d_lstm_50_128_64_128",0.432889252901077,0.868564188480377,1.24659693241119,0.644332945346832,3.99993395805359,0.207207202911377
"news_conv1d_lstm_64_32_128_32",0.140879184007645,0.968500971794128,0.828373908996582,0.781286895275116,2.01350378990173,0.498498499393463
"news_conv1d_lstm_64_32_128_64",0.160237550735474,0.962555348873138,0.82817155122757,0.774498224258423,3.96226811408997,0.247747749090195
"news_conv1d_lstm_64_128_64_64",0.260712265968323,0.935357391834259,0.918324649333954,0.737308144569397,1.97284007072449,0.459459453821182
"news_conv1d_lstm_128_64_128_64",0.121128670871258,0.973814070224762,0.699267029762268,0.806080281734467,1.90715503692627,0.522522509098053
"news_conv1d_lstm_128_32_32_128",0.200414672493935,0.952308654785156,0.971592724323273,0.730519473552704,2.25031661987305,0.46546545624733
"news_conv1d_lstm_128_256_64_128",0.375813812017441,0.892599642276764,0.888655185699463,0.73819363117218,2.27866792678833,0.424924910068512
